log_id,raw_log_text,board_id,test_type,pass_fail
LOG00265,unit B3115 VDD_3V3 rail measured 3.33V.,B3115,POWER_RAIL_3V3,PASS
LOG00266,c-0611 clk continuity measured 0.39ohm.,C0611,CONTINUITY,FAIL
LOG00267,"unit b-2295: 12v power check reading 11.64v, passes.",B2295,POWER_RAIL_12V,PASS
LOG00268,Unit C 5493: +5V supply reading 4.30V — doesn't look right.,C5493,POWER_RAIL_5V,FAIL
LOG00269,Unit C-4811: VDD_3V3 rail reading 3.69V.,C4811,POWER_RAIL_3V3,FAIL
LOG00270,A7551 3.3V rail measured 2.90V.,A7551,POWER_RAIL_3V3,FAIL
LOG00271,"B 4301 5V rail: 5.03 V, checks out.",B4301,POWER_RAIL_5V,PASS
LOG00272,A 5963 continuity on EN_LINE measured 7.80Ohm (reject).,A5963,CONTINUITY,FAIL
LOG00273,board C0810 scope reading CH1 measured 3.94Vpp — bad reading.,C0810,SIGNAL_INTEGRITY,FAIL
LOG00274,unit C6299 CH1 signal check: 2.50 Vpp.,C6299,SIGNAL_INTEGRITY,FAIL
LOG00275,"Checked case temp on board C3460, 52.3C, unit was reworked yesterday.",C3460,THERMAL,FAIL
LOG00276,A5259 thermal soak reading: 48.5 C.,A5259,THERMAL,PASS
LOG00277,"C 4413 - current draw at idle 72.62mA, line 2.",C4413,CURRENT_DRAW,FAIL
LOG00278,A 9171 - +5V supply 4.99V (passes).,A9171,POWER_RAIL_5V,PASS
LOG00279,Unit A4724: CH2 signal check reading 3.26Vpp.,A4724,SIGNAL_INTEGRITY,PASS
LOG00280,"Checked thermal soak reading on A6259, 69.2C, out of spec, second attempt.",A6259,THERMAL,FAIL
LOG00281,"Unit A 6368: 3.3v power check reading 3.27V, looks good.",A6368,POWER_RAIL_3V3,PASS
LOG00282,"B 1972 VDD_5V rail measured 5.03V, within spec.",B1972,POWER_RAIL_5V,PASS
LOG00283,B 6561 current draw at idle: 103.03 mA — good reading.,B6561,CURRENT_DRAW,PASS
LOG00284,"unit C6692 - VDD_3V3 rail 3.36V, line 2.",C6692,POWER_RAIL_3V3,PASS
LOG00285,"Unit board D9494: idle current draw reading 120.36mA, checks out.",D9494,CURRENT_DRAW,FAIL
LOG00286,"Checked thermal soak reading on board C9157, 34.6C, looks good, second attempt.",C9157,THERMAL,PASS
LOG00287,"D-3968 5v power check measured 5.70V, failed.",D3968,POWER_RAIL_5V,FAIL
LOG00288,unit b5580: 5v power check reading 4.79v.,B5580,POWER_RAIL_5V,PASS
LOG00289,"Checked scope reading CH2 on unit A1942, 3.01Vpp, passes, shift B.",A1942,SIGNAL_INTEGRITY,PASS
LOG00290,"checked 12v power check on unit a9305, 11.91v, customer return unit.",A9305,POWER_RAIL_12V,PASS
LOG00291,"checked standby current on unit d1881, 108.65ma, customer return unit.",D1881,CURRENT_DRAW,PASS
LOG00292,Unit D 8409: standby current reading 79.10mA — good reading.,D8409,CURRENT_DRAW,FAIL
LOG00293,unit D3659 scope reading CH4 measured 2.89Vpp (nominal).,D3659,SIGNAL_INTEGRITY,FAIL
LOG00294,"C-9461 - 3.3v power check 3.30V, retest after rework.",C9461,POWER_RAIL_3V3,PASS
LOG00295,B1534 +3.3V rail: 3.31 V (all good).,B1534,POWER_RAIL_3V3,PASS
LOG00296,"Unit board A0595: idle current draw reading 142.59mA, looks good.",A0595,CURRENT_DRAW,FAIL
LOG00297,"B9108 - quiescent current 160.76mA, doesn't look right, customer return unit.",B9108,CURRENT_DRAW,PASS
LOG00298,"Checked J7 continuity on board A3327, 2.19Ohm, after reflow.",A3327,CONTINUITY,PASS
LOG00299,B-5753 idle current draw measured 6.50mA (out of spec).,B5753,CURRENT_DRAW,FAIL
LOG00300,board B8425 5v power check: 5.31 V.,B8425,POWER_RAIL_5V,PASS
LOG00301,C6622 standby current: 106.40 mA (good reading).,C6622,CURRENT_DRAW,PASS
LOG00302,unit b 6949: board temp after 10min soak reading 0.5c.,B6949,THERMAL,FAIL
LOG00303,A4939 +5V supply: 4.31 V.,A4939,POWER_RAIL_5V,FAIL
LOG00304,"unit A7523 12V rail: 12.32 V, OK.",A7523,POWER_RAIL_12V,PASS
LOG00305,"B 5870 scope reading CH1: 3.67 Vpp, fails.",B5870,SIGNAL_INTEGRITY,FAIL
LOG00306,unit board b5993: quiescent current reading 55.63ma.,B5993,CURRENT_DRAW,FAIL
LOG00307,A 2215 thermal reading after burn-in measured 43.6C.,A2215,THERMAL,FAIL
LOG00308,"A 5202 - current draw at idle 83.22mA, OK, after reflow.",A5202,CURRENT_DRAW,FAIL
LOG00309,B5475 signal amplitude CH2: 3.22 Vpp — passes.,B5475,SIGNAL_INTEGRITY,PASS
LOG00310,A 3887 VDD_5V rail: 5.25 V.,A3887,POWER_RAIL_5V,PASS
LOG00311,Unit board C7706: thermal reading after burn-in reading 20.0C.,C7706,THERMAL,PASS
LOG00312,unit A0912 standby current: 82.16 mA.,A0912,CURRENT_DRAW,FAIL
LOG00313,"unit d9397 +12v supply: 10.88 v, no good.",D9397,POWER_RAIL_12V,FAIL
LOG00314,"Checked +3.3V rail on D5347, 3.38V (all good).",D5347,POWER_RAIL_3V3,FAIL
LOG00315,"Checked eye height CH4 on unit B9301, 3.25Vpp, shift B.",B9301,SIGNAL_INTEGRITY,PASS
LOG00316,Unit C-7801: J12 continuity reading 0.25Ohm (nominal).,C7801,CONTINUITY,FAIL
LOG00317,board B7122 CLK continuity measured 6.36Ohm (bad reading).,B7122,CONTINUITY,FAIL
LOG00318,Unit unit A3840: 12V rail reading 11.32V.,A3840,POWER_RAIL_12V,PASS
LOG00319,"unit b6226 - continuity on j12 4.59ohm, per eco-114.",B6226,CONTINUITY,FAIL
LOG00320,Unit A-7194: J12 continuity reading 4.12Ohm.,A7194,CONTINUITY,PASS
LOG00321,unit C2626 continuity on J7: 5.70 Ohm.,C2626,CONTINUITY,PASS
LOG00322,Unit board C5876: thermal soak reading reading 42.4C (looks good).,C5876,THERMAL,PASS
LOG00323,"checked 5v rail on c0460, 5.25v, ok, unit was reworked yesterday.",C0460,POWER_RAIL_5V,FAIL
LOG00324,"checked case temp on board b8874, 33.7c — ok, line 2.",B8874,THERMAL,PASS
LOG00325,"Checked VDD_12V rail on board D9840, 12.23V (good reading), second attempt.",D9840,POWER_RAIL_12V,PASS
LOG00326,"checked j12 continuity on board a7738, 6.37ohm, reject.",A7738,CONTINUITY,PASS
LOG00327,"A-5673 - 5v power check 4.75V, checks out.",A5673,POWER_RAIL_5V,PASS
LOG00328,"D4502 - quiescent current 199.54mA — out of spec, shift B.",D4502,CURRENT_DRAW,FAIL
LOG00329,A0032 12V rail: 11.15 V.,A0032,POWER_RAIL_12V,PASS
LOG00330,"unit A8763 - 3.3V rail 3.29V — all good, second attempt.",A8763,POWER_RAIL_3V3,PASS
LOG00331,board a0259 eye height ch3: 2.32 vpp.,A0259,SIGNAL_INTEGRITY,FAIL
LOG00332,"Checked scope reading CH2 on unit A6215, 2.97Vpp.",A6215,SIGNAL_INTEGRITY,FAIL
LOG00333,"board B7405 - 3.3V rail 3.22V — good reading, customer return unit.",B7405,POWER_RAIL_3V3,FAIL
LOG00334,Unit C 8937: +5V supply reading 4.97V.,C8937,POWER_RAIL_5V,PASS
LOG00335,"Checked +12V supply on D-4836, 12.02V, per ECO-114.",D4836,POWER_RAIL_12V,PASS
LOG00336,"A6750 - cont check J12 7.59Ohm, customer return unit.",A6750,CONTINUITY,FAIL
LOG00337,board A5976 current draw at idle: 110.73 mA.,A5976,CURRENT_DRAW,PASS
LOG00338,unit A2226 eye height CH2: 2.68 Vpp (failed).,A2226,SIGNAL_INTEGRITY,PASS
LOG00339,"board C4807 - resistance check J12 0.09Ohm (nominal), second attempt.",C4807,CONTINUITY,FAIL
LOG00340,"A-7261 - +5V supply 5.51V — flagged for rework, per ECO-114.",A7261,POWER_RAIL_5V,FAIL
LOG00341,unit board c9910: +5v supply reading 5.31v.,C9910,POWER_RAIL_5V,PASS
LOG00342,unit a4880 +3.3v rail: 3.31 v.,A4880,POWER_RAIL_3V3,PASS
LOG00343,C6368 current draw at idle measured 1.71mA — failed.,C6368,CURRENT_DRAW,FAIL
LOG00344,board B8391 board temp after 10min soak measured 66.6C.,B8391,THERMAL,PASS
LOG00345,"A 3335 - CH3 signal check 3.03Vpp (passes), line 2.",A3335,SIGNAL_INTEGRITY,FAIL
LOG00346,"unit D5710 12v power check measured 11.89V, all good.",D5710,POWER_RAIL_12V,PASS
LOG00347,board c7514 5v power check: 5.28 v (fails).,C7514,POWER_RAIL_5V,PASS
LOG00348,unit c-6231: cont check clk reading 5.98ohm.,C6231,CONTINUITY,FAIL
LOG00349,unit A5540 scope reading CH1: 2.39 Vpp — flagged for rework.,A5540,SIGNAL_INTEGRITY,FAIL
LOG00350,"Checked J12 continuity on A 3262, 0.00Ohm, retest after rework.",A3262,CONTINUITY,PASS
LOG00351,"Checked +12V supply on A 4990, 12.95V — bad reading, customer return unit.",A4990,POWER_RAIL_12V,FAIL
LOG00352,"Checked VDD_5V rail on unit B7656, 5.16V, passes, per ECO-114.",B7656,POWER_RAIL_5V,FAIL
LOG00353,"board b2838 - 3v3 supply 3.76v (bad reading), per eco-114.",B2838,POWER_RAIL_3V3,FAIL
LOG00354,Unit D-3595: scope reading CH1 reading 2.48Vpp — no good.,D3595,SIGNAL_INTEGRITY,FAIL
LOG00355,board c9256 +3.3v rail measured 3.13v.,C9256,POWER_RAIL_3V3,PASS
LOG00356,"B 6486 - 5V rail 5.12V, all good.",B6486,POWER_RAIL_5V,FAIL
LOG00357,unit B6296 quiescent current: 195.73 mA (no good).,B6296,CURRENT_DRAW,FAIL
LOG00358,Unit unit B0708: 3.3v power check reading 2.97V.,B0708,POWER_RAIL_3V3,FAIL
LOG00359,Unit A 2030: VDD_5V rail reading 5.06V (all good).,A2030,POWER_RAIL_5V,PASS
LOG00360,board D1106 quiescent current: 103.06 mA.,D1106,CURRENT_DRAW,PASS
LOG00361,"board B6606 - VDD_3V3 rail 3.53V, retest after rework.",B6606,POWER_RAIL_3V3,PASS
LOG00362,"board D7995 - thermal soak reading 53.6C — nominal, line 2.",D7995,THERMAL,PASS
LOG00363,Unit unit D6701: +12V supply reading 12.17V.,D6701,POWER_RAIL_12V,PASS
LOG00364,D-1064 5v power check measured 5.33V (bad reading).,D1064,POWER_RAIL_5V,PASS
LOG00365,"board C9338 - 12V rail 11.19V, reject, second attempt.",C9338,POWER_RAIL_12V,PASS
LOG00366,"unit C4388 - 3.3v power check 3.73V, after reflow.",C4388,POWER_RAIL_3V3,FAIL
LOG00367,board A9587 12V rail: 12.22 V.,A9587,POWER_RAIL_12V,FAIL
LOG00368,"C1253 - 12V rail 12.82V, shift B.",C1253,POWER_RAIL_12V,PASS
LOG00369,"Checked VDD_5V rail on A-1715, 5.01V, after reflow.",A1715,POWER_RAIL_5V,PASS
LOG00370,c 1808 eye height ch3 measured 3.71vpp.,C1808,SIGNAL_INTEGRITY,PASS
LOG00371,"B-8955 - VDD_5V rail 4.91V, line 2.",B8955,POWER_RAIL_5V,FAIL
LOG00372,D0616 12V rail measured 10.74V.,D0616,POWER_RAIL_12V,FAIL
LOG00373,"Checked thermal reading after burn-in on unit A7010, 5.6C (reject), customer return unit.",A7010,THERMAL,FAIL
LOG00374,"Checked VDD_5V rail on unit D6624, 5.15V, checks out, customer return unit.",D6624,POWER_RAIL_5V,FAIL
LOG00375,"Checked 12V rail on D 6534, 12.12V, unit was reworked yesterday.",D6534,POWER_RAIL_12V,PASS
LOG00376,"Unit board D2944: VDD_5V rail reading 4.82V, looks good.",D2944,POWER_RAIL_5V,FAIL
LOG00377,"checked standby current on b-1594, 163.21ma (out of spec), after reflow.",B1594,CURRENT_DRAW,PASS
LOG00378,Unit A 1150: RESET continuity reading 2.59Ohm — checks out.,A1150,CONTINUITY,PASS
LOG00379,Unit board B7202: +12V supply reading 12.50V — looks good.,B7202,POWER_RAIL_12V,PASS
LOG00380,D6777 5v power check: 5.72 V.,D6777,POWER_RAIL_5V,FAIL
LOG00381,"Checked standby current on board D6226, -3.30mA, flagged for rework, per ECO-114.",D6226,CURRENT_DRAW,FAIL
LOG00382,"board D2763 current draw at idle measured 191.48mA, flagged for rework.",D2763,CURRENT_DRAW,FAIL
LOG00383,Unit board B0268: scope reading CH3 reading 3.90Vpp.,B0268,SIGNAL_INTEGRITY,FAIL
LOG00384,"checked 3.3v power check on board c2992, 3.01v, customer return unit.",C2992,POWER_RAIL_3V3,FAIL
LOG00385,Unit board B6926: +5V supply reading 5.22V — all good.,B6926,POWER_RAIL_5V,PASS
LOG00386,"Checked eye height CH2 on D-3535, 3.02Vpp, unit was reworked yesterday.",D3535,SIGNAL_INTEGRITY,FAIL
LOG00387,C 6625 current draw at idle: 122.76 mA — all good.,C6625,CURRENT_DRAW,PASS
LOG00388,unit c4539 3.3v power check measured 3.46v.,C4539,POWER_RAIL_3V3,PASS
LOG00389,board D5443 +5V supply: 4.96 V.,D5443,POWER_RAIL_5V,PASS
LOG00390,"checked eye height ch1 on d0824, 3.41vpp — looks good.",D0824,SIGNAL_INTEGRITY,FAIL
LOG00391,"B 5250 - +12V supply 12.38V (good reading), after reflow.",B5250,POWER_RAIL_12V,FAIL
LOG00392,"unit D7598 - 3.3v power check 2.85V, per ECO-114.",D7598,POWER_RAIL_3V3,FAIL
LOG00393,"Checked board temp after 10min soak on D-9551, 15.7C, failed, retest after rework.",D9551,THERMAL,FAIL
LOG00394,B 9747 CH1 signal check: 2.45 Vpp.,B9747,SIGNAL_INTEGRITY,FAIL
LOG00395,"D-4347 +5V supply measured 4.97V, all good.",D4347,POWER_RAIL_5V,PASS
LOG00396,Unit D2940: +12V supply reading 13.06V (failed).,D2940,POWER_RAIL_12V,FAIL
LOG00397,"unit C0518 cont check CLK measured 3.26Ohm, passes.",C0518,CONTINUITY,PASS
LOG00398,Unit board D4403: 5v power check reading 4.81V.,D4403,POWER_RAIL_5V,FAIL
LOG00399,"Checked 5v power check on board A2678, 4.92V, OK, second attempt.",A2678,POWER_RAIL_5V,FAIL
LOG00400,"checked vdd_12v rail on c6856, 12.01v (all good), second attempt.",C6856,POWER_RAIL_12V,PASS
LOG00401,a 0400 clk continuity measured 6.80ohm.,A0400,CONTINUITY,FAIL
LOG00402,"unit B9279 - thermal soak reading 40.7C, after reflow.",B9279,THERMAL,PASS
LOG00403,"B-0225 - standby current 14.34mA, retest after rework.",B0225,CURRENT_DRAW,FAIL
LOG00404,board C8375 5v power check: 5.61 V — doesn't look right.,C8375,POWER_RAIL_5V,FAIL
LOG00405,"board B4282 - 5v power check 5.21V, passes, after reflow.",B4282,POWER_RAIL_5V,PASS
LOG00406,board B0612 VDD_12V rail measured 11.93V — looks good.,B0612,POWER_RAIL_12V,PASS
LOG00407,"unit D3721 - resistance check J7 1.75Ohm, per ECO-114.",D3721,CONTINUITY,PASS
LOG00408,board A2066 standby current: -1.15 mA.,A2066,CURRENT_DRAW,FAIL
LOG00409,"Checked eye height CH4 on A 8610, 3.75Vpp, customer return unit.",A8610,SIGNAL_INTEGRITY,FAIL
LOG00410,"D-2032 signal amplitude CH4 measured 3.13Vpp, passes.",D2032,SIGNAL_INTEGRITY,PASS
LOG00411,D8497 case temp measured 64.3C — doesn't look right.,D8497,THERMAL,FAIL
LOG00412,D-1096 thermal reading after burn-in: 38.1 C (passes).,D1096,THERMAL,PASS
LOG00413,A-9830 resistance check J4: 1.61 Ohm.,A9830,CONTINUITY,FAIL
LOG00414,a-8724 vdd_5v rail: 5.23 v (all good).,A8724,POWER_RAIL_5V,PASS
LOG00415,board b2304 eye height ch3: 3.25 vpp — ok.,B2304,SIGNAL_INTEGRITY,PASS
LOG00416,"checked 5v power check on d-9734, 4.94v (ok), line 2.",D9734,POWER_RAIL_5V,PASS
LOG00417,board a9445 +5v supply measured 5.16v (all good).,A9445,POWER_RAIL_5V,PASS
LOG00418,board D7802 continuity on J7 measured 7.97Ohm (doesn't look right).,D7802,CONTINUITY,FAIL
LOG00419,"B 8257 - eye height CH3 3.25Vpp (all good), retest after rework.",B8257,SIGNAL_INTEGRITY,PASS
LOG00420,"B-9850 3.3V rail measured 2.80V, failed.",B9850,POWER_RAIL_3V3,FAIL
LOG00421,"C-8063 - +3.3V rail 3.32V — OK, unit was reworked yesterday.",C8063,POWER_RAIL_3V3,PASS
LOG00422,C 4176 scope reading CH3 measured 3.34Vpp.,C4176,SIGNAL_INTEGRITY,FAIL
LOG00423,Unit unit B3859: board temp after 10min soak reading 24.0C.,B3859,THERMAL,FAIL
LOG00424,Unit unit C8057: board temp after 10min soak reading 29.6C.,C8057,THERMAL,FAIL
LOG00425,Unit unit C7422: 5V rail reading 5.21V — nominal.,C7422,POWER_RAIL_5V,FAIL
LOG00426,D-2820 cont check J7 measured 3.10Ohm — OK.,D2820,CONTINUITY,PASS
LOG00427,b-7324 resistance check j4: 2.60 ohm.,B7324,CONTINUITY,PASS
LOG00428,unit B9633 continuity on J4 measured 3.28Ohm.,B9633,CONTINUITY,FAIL
LOG00429,"board C7320 - VDD_12V rail 11.45V, unit was reworked yesterday.",C7320,POWER_RAIL_12V,PASS
LOG00430,Unit unit D8417: CH3 signal check reading 3.36Vpp (all good).,D8417,SIGNAL_INTEGRITY,PASS
LOG00431,unit C5543 +12V supply: 11.88 V.,C5543,POWER_RAIL_12V,PASS
LOG00432,"Checked VDD_12V rail on board A7330, 12.16V, within spec, line 2.",A7330,POWER_RAIL_12V,PASS
LOG00433,board d4157 vdd_5v rail measured 5.03v.,D4157,POWER_RAIL_5V,PASS
LOG00434,Unit D 4592: +5V supply reading 5.63V (reject).,D4592,POWER_RAIL_5V,FAIL
LOG00435,"Checked 3.3V rail on D 5755, 3.28V, shift B.",D5755,POWER_RAIL_3V3,PASS
LOG00436,"A-8282 - 5v power check 5.10V (within spec), line 2.",A8282,POWER_RAIL_5V,FAIL
LOG00437,A 8347 thermal soak reading: 6.0 C (fails).,A8347,THERMAL,FAIL
LOG00438,"Checked current draw at idle on unit D0986, 31.75mA.",D0986,CURRENT_DRAW,PASS
LOG00439,A2955 eye height CH2: 3.00 Vpp.,A2955,SIGNAL_INTEGRITY,PASS
LOG00440,board A7260 +12V supply measured 11.77V.,A7260,POWER_RAIL_12V,PASS
LOG00441,"Checked 5V rail on D 4090, 4.98V, line 2.",D4090,POWER_RAIL_5V,PASS
LOG00442,Unit C5956: VDD_3V3 rail reading 2.69V.,C5956,POWER_RAIL_3V3,FAIL
LOG00443,A8257 5v power check measured 4.82V (checks out).,A8257,POWER_RAIL_5V,FAIL
LOG00444,board B2708 continuity on J4: 6.86 Ohm.,B2708,CONTINUITY,FAIL
LOG00445,"D-7919 signal amplitude CH3 measured 3.18Vpp, all good.",D7919,SIGNAL_INTEGRITY,PASS
LOG00446,unit B4823 +12V supply: 12.07 V.,B4823,POWER_RAIL_12V,PASS
LOG00447,Unit D-5546: current draw at idle reading 113.79mA (checks out).,D5546,CURRENT_DRAW,PASS
LOG00448,"board D1503 - VDD_5V rail 4.94V (all good), per ECO-114.",D1503,POWER_RAIL_5V,PASS
LOG00449,Unit B6165: +12V supply reading 12.06V — nominal.,B6165,POWER_RAIL_12V,PASS
LOG00450,unit B3824 case temp: 35.2 C (passes).,B3824,THERMAL,PASS
LOG00451,"unit a0557: 3.3v power check reading 3.43v, within spec.",A0557,POWER_RAIL_3V3,FAIL
LOG00452,board C8654 12v power check measured 12.51V.,C8654,POWER_RAIL_12V,PASS
LOG00453,Unit D3695: 3.3V rail reading 2.64V.,D3695,POWER_RAIL_3V3,FAIL
LOG00454,Unit board A7511: 12v power check reading 12.17V (good reading).,A7511,POWER_RAIL_12V,PASS
LOG00455,"unit a-5359: 5v rail reading 5.21v, looks good.",A5359,POWER_RAIL_5V,FAIL
LOG00456,"Unit unit A7721: +3.3V rail reading 3.72V, doesn't look right.",A7721,POWER_RAIL_3V3,FAIL
LOG00457,"C4784 - VDD_5V rail 4.61V — reject, second attempt.",C4784,POWER_RAIL_5V,PASS
LOG00458,"unit D8456 - eye height CH4 2.33Vpp (flagged for rework), customer return unit.",D8456,SIGNAL_INTEGRITY,FAIL
LOG00459,"B 6557 - resistance check EN_LINE 1.88Ohm, after reflow.",B6557,CONTINUITY,PASS
LOG00460,B-4364 board temp after 10min soak measured 3.7C.,B4364,THERMAL,FAIL
LOG00461,Unit unit B8051: +5V supply reading 4.43V (no good).,B8051,POWER_RAIL_5V,FAIL
LOG00462,"Checked VDD_12V rail on unit A9695, 12.08V (OK), line 2.",A9695,POWER_RAIL_12V,PASS
LOG00463,Unit D-3457: continuity on J4 reading 7.61Ohm (no good).,D3457,CONTINUITY,FAIL
LOG00464,"board B5212 - 5v power check 5.01V, per ECO-114.",B5212,POWER_RAIL_5V,PASS
LOG00465,"Checked signal amplitude CH1 on unit C9307, 3.29Vpp (looks good), line 2.",C9307,SIGNAL_INTEGRITY,PASS
LOG00466,unit c1287 standby current measured 86.12ma.,C1287,CURRENT_DRAW,PASS
LOG00467,Unit board C4370: VDD_12V rail reading 12.45V — looks good.,C4370,POWER_RAIL_12V,FAIL
LOG00468,A0877 VDD_5V rail measured 5.25V.,A0877,POWER_RAIL_5V,PASS
LOG00469,"A2298 VDD_3V3 rail: 3.21 V, checks out.",A2298,POWER_RAIL_3V3,PASS
LOG00470,"checked scope reading ch3 on a 5178, 2.53vpp.",A5178,SIGNAL_INTEGRITY,FAIL
LOG00471,"checked continuity on clk on b-0415, 5.89ohm, after reflow.",B0415,CONTINUITY,PASS
LOG00472,"Unit A 4587: 5V rail reading 5.03V, looks good.",A4587,POWER_RAIL_5V,PASS
LOG00473,c4953 cont check reset: 0.84 ohm.,C4953,CONTINUITY,FAIL
LOG00474,Unit B 5952: 12v power check reading 10.78V.,B5952,POWER_RAIL_12V,FAIL
LOG00475,B 6946 resistance check J7 measured 2.08Ohm (OK).,B6946,CONTINUITY,PASS
LOG00476,unit C6980 EN_LINE continuity measured 1.07Ohm.,C6980,CONTINUITY,PASS
LOG00477,D 7974 standby current measured 85.29mA.,D7974,CURRENT_DRAW,PASS
LOG00478,board B0065 VDD_5V rail measured 5.52V — bad reading.,B0065,POWER_RAIL_5V,FAIL
LOG00479,b 3531 12v rail: 12.93 v.,B3531,POWER_RAIL_12V,PASS
LOG00480,D-4289 standby current: 96.20 mA.,D4289,CURRENT_DRAW,PASS
LOG00481,board b0104 vdd_12v rail: 12.60 v.,B0104,POWER_RAIL_12V,PASS
LOG00482,"unit a4017 board temp after 10min soak: 59.4 c, failed.",A4017,THERMAL,PASS
LOG00483,A4448 12V rail measured 12.54V.,A4448,POWER_RAIL_12V,FAIL
LOG00484,"Checked signal amplitude CH2 on A-0038, 2.82Vpp (nominal), after reflow.",A0038,SIGNAL_INTEGRITY,PASS
LOG00485,"C0664 quiescent current measured 124.35mA, all good.",C0664,CURRENT_DRAW,PASS
LOG00486,"Checked scope reading CH2 on D7434, 3.05Vpp — nominal, after reflow.",D7434,SIGNAL_INTEGRITY,FAIL
LOG00487,"D-5675 - +5V supply 5.50V (out of spec), customer return unit.",D5675,POWER_RAIL_5V,FAIL
LOG00488,unit D8600 signal amplitude CH3 measured 3.06Vpp.,D8600,SIGNAL_INTEGRITY,FAIL
LOG00489,B 9463 resistance check RESET: 3.32 Ohm — OK.,B9463,CONTINUITY,PASS
LOG00490,"A-8117 - thermal soak reading 32.0C, within spec.",A8117,THERMAL,PASS
LOG00491,board B7738 J4 continuity: 0.83 Ohm (nominal).,B7738,CONTINUITY,FAIL
LOG00492,A-0621 +5V supply measured 4.26V.,A0621,POWER_RAIL_5V,FAIL
LOG00493,"checked signal amplitude ch1 on b9887, 4.04vpp, line 2.",B9887,SIGNAL_INTEGRITY,FAIL
LOG00494,"Checked 12v power check on board C1791, 12.26V, per ECO-114.",C1791,POWER_RAIL_12V,PASS
LOG00495,unit board d6372: ch3 signal check reading 3.19vpp.,D6372,SIGNAL_INTEGRITY,PASS
LOG00496,"checked board temp after 10min soak on a7698, 64.6c, failed, unit was reworked yesterday.",A7698,THERMAL,PASS
LOG00497,unit A4385 +3.3V rail measured 3.36V (nominal).,A4385,POWER_RAIL_3V3,FAIL
LOG00498,"Checked 5V rail on A-4642, 4.96V, line 2.",A4642,POWER_RAIL_5V,PASS
LOG00499,"unit B0478 - 3v3 supply 3.27V (good reading), shift B.",B0478,POWER_RAIL_3V3,PASS
LOG00500,Unit unit A3807: VDD_3V3 rail reading 2.94V.,A3807,POWER_RAIL_3V3,FAIL
LOG00501,D 4452 5v power check: 4.30 V.,D4452,POWER_RAIL_5V,FAIL
LOG00502,"D 4352 - eye height CH4 2.98Vpp (passes), shift B.",D4352,SIGNAL_INTEGRITY,PASS
LOG00503,"unit b2220: signal amplitude ch2 reading 2.74vpp, doesn't look right.",B2220,SIGNAL_INTEGRITY,PASS
LOG00504,B 6068 cont check J7 measured 2.57Ohm (passes).,B6068,CONTINUITY,PASS
LOG00505,"unit C0550 - idle current draw 149.50mA, looks good, unit was reworked yesterday.",C0550,CURRENT_DRAW,FAIL
LOG00506,unit B2262 5v power check measured 5.18V (nominal).,B2262,POWER_RAIL_5V,PASS
LOG00507,B 8256 VDD_12V rail measured 12.34V (looks good).,B8256,POWER_RAIL_12V,FAIL
LOG00508,"checked scope reading ch3 on b4274, 3.07vpp, customer return unit.",B4274,SIGNAL_INTEGRITY,FAIL
LOG00509,Unit C7109: current draw at idle reading 109.43mA.,C7109,CURRENT_DRAW,PASS
LOG00510,Unit B5791: +3.3V rail reading 3.79V (bad reading).,B5791,POWER_RAIL_3V3,FAIL
LOG00511,unit A4594 signal amplitude CH2 measured 4.03Vpp (fails).,A4594,SIGNAL_INTEGRITY,FAIL
LOG00512,C-2220 thermal reading after burn-in measured 20.0C (OK).,C2220,THERMAL,FAIL
LOG00513,C 9668 cont check RESET: 3.76 Ohm.,C9668,CONTINUITY,FAIL
LOG00514,"Checked 5V rail on board B4965, 4.86V, unit was reworked yesterday.",B4965,POWER_RAIL_5V,PASS
LOG00515,"board C7441 - J12 continuity 0.44Ohm, per ECO-114.",C7441,CONTINUITY,FAIL
